basis_kind,method,budget,cells,model_queries,mean_reference_rate,rmse,mc_rmse,mae,rmse_ratio_vs_mc,effective_mc_multiplier
spd,embedding_comp,1024,12,12,0.0059,0.0023272885010006106,0.0023144039041394543,0.0015491567338132945,1.0055671340849845,0.9889580253783935
spd,random_stratified,1024,12,12,0.0059,0.00250600955143309,0.0023144039041394543,0.0018316721970452927,1.0827883356707693,0.8529289641314396
spd,ase_output,1024,12,12,0.0059,0.00287549277892496,0.0023144039041394543,0.001724162857328503,1.2424334290924604,0.6478190932332928
spd,embedding_ase,1024,12,12,0.0059,0.0029685408380726373,0.0023144039041394543,0.0021740445485457093,1.282637327375407,0.6078441631900304
spd,per_query_rf,2048,12,12,0.0059,0.0012090185843054832,0.0014737677820549535,0.0008387121041687579,0.820358945979728,1.485908828839429
spd,input_concept_comp,2048,12,12,0.0059,0.0012478857023185128,0.0014737677820549535,0.0009024580354819424,0.8467315662027289,1.3947889523080954
spd,internal,2048,12,12,0.0059,0.0012720271656567566,0.0014737677820549535,0.0008657587493520962,0.8631123445262867,1.342348691630178
spd,output_comp,2048,12,12,0.0059,0.0012898369968369675,0.0014737677820549535,0.0009722022107230802,0.8751969018066595,1.3055348122101926
spd,output_active,2048,12,12,0.0059,0.0013158040023367257,0.0014737677820549535,0.0009405822151487341,0.892816370637462,1.2545145719139141
spd,mc,2048,12,12,0.0059,0.0014737677820549535,0.0014737677820549535,0.0010862847222221916,1.0,1.0
spd,pca_comp,2048,12,12,0.0059,0.001497797627749316,0.0014737677820549535,0.0010359082162393095,1.0163050420744415,0.968170486581172
spd,random_comp,2048,12,12,0.0059,0.001520618936795864,0.0014737677820549535,0.0010994659767450505,1.0317900522126922,0.9393281275832981
spd,embedding_comp,2048,12,12,0.0059,0.001534993646234554,0.0014737677820549535,0.0010982992254245697,1.0415437662059825,0.9218175074169475
spd,random_stratified,2048,12,12,0.0059,0.0016268611952395611,0.0014737677820549535,0.0012259141633011344,1.1038789251934529,0.820648378840564
spd,ase_output,2048,12,12,0.0059,0.0017648137252304075,0.0014737677820549535,0.0012647631803869256,1.1974842622557762,0.6973653600539688
spd,embedding_ase,2048,12,12,0.0059,0.0018446528552422542,0.0014737677820549535,0.0013210376526163567,1.2516577426262878,0.6383058424676932
